protonated microstate ID,deprotonated microstate smiles,protonated microstate smiles,AM1BCC partial charge (prot. atom),AM1BCC partial charge (deprot. atom),AM1BCC partial charge (prot. atoms 1 bond away),AM1BCC partial charge (deprot. atoms 1 bond away),AM1BCC partial charge (prot. atoms 2 bond away),AM1BCC partial charge (deprot. atoms 2 bond away),∆G_solv (kJ/mol) (prot-deprot),SASA (Shrake),Bond Order,Change in Enthalpy (kJ/mol) (prot-deprot),pKa,Weight,num ionizable groups,pKa source
methyclothiazide_micro000,C[N@]1[C@@H]([N-]c2cc(c(cc2S1(=O)=O)S(=O)(=O)N)Cl)CCl,C[N@]1[C@@H](Nc2cc(c(cc2S1(=O)=O)S(=O)(=O)N)Cl)CCl,-0.79657000111,-0.556940021366,0.402799995676,0.33076999858,-0.447655996248,-0.405384001881,3.25631225303,9.85203456166,0.714946216558,-0.793388381691,9.4,360.22,2.0,nan
sulpiride_micro000,CC[N@]1CCC[C@H]1C[N-]C(=O)c2cc(ccc2OC)S(=O)(=O)N,CC[N@]1CCC[C@H]1CNC(=O)c2cc(ccc2OC)S(=O)(=O)N,-0.539030012826,-0.592480003234,0.376449997385,0.329985004519,-0.291252502392,-0.324665000062,204.826512184,9.85203456166,0.692297881555,3.1516229632,10.21,341.4,2.0,nan
celecoxib_micro000,Cc1ccc(cc1)c2cc(nn2c3ccc(cc3)S(=O)(=O)[NH-])C(F)(F)F,Cc1ccc(cc1)c2cc(nn2c3ccc(cc3)S(=O)(=O)N)C(F)(F)F,-1.0286099907,-1.31288003726,1.52560997047,1.65715003209,-0.558303316062,-0.574736672669,-13.7433846662,11.822441474,0.689077819996,0.218694605269,11.1,381.4,1.0,nan
metolazone_micro000,Cc1ccccc1N2[C@@H]([N-]c3cc(c(cc3C2=O)S(=O)(=O)N)Cl)C,Cc1ccccc1N2[C@@H](Nc3cc(c(cc3C2=O)S(=O)(=O)N)Cl)C,-0.741980013624,-0.550409976584,0.316864999756,0.292334992248,-0.354740003124,-0.335037996811,3.84955720532,10.8372380178,0.713288813354,0.808264699758,9.7,365.8,2.0,nan
polythiazide_micro000,C[N@]1[C@@H]([N-]c2cc(c(cc2S1(=O)=O)S(=O)(=O)N)Cl)CSCC(F)(F)F,C[N@]1[C@@H](Nc2cc(c(cc2S1(=O)=O)S(=O)(=O)N)Cl)CSCC(F)(F)F,-0.798410003319,-0.566169981115,0.412410001025,0.343865003235,-0.458234001382,-0.419301989876,-13.9876300841,11.3298397459,0.726988817684,0.230972867459,9.1,439.9,2.0,nan
chlorothiazide_micro000,c1c2c(cc(c1Cl)S(=O)(=O)[NH-])S(=O)(=O)N=CN2,c1c2c(cc(c1Cl)S(=O)(=O)N)S(=O)(=O)N=CN2,-1.027780056,-1.30472003753,1.52725994587,1.65217996304,-0.564649989208,-0.567103329651,-1.71789342671,11.822441474,0.712125608237,0.579328097676,9.7,295.7,2.0,nan
piretanide_micro000,c1ccc(cc1)Oc2c(cc(cc2S(=O)(=O)N)C(=O)[O-])N3CCCC3,c1ccc(cc1)Oc2c(cc(cc2S(=O)(=O)N)C(=O)O)N3CCCC3,-0.610679986475,-0.816770015417,0.649680016043,0.91060000831,-0.329685001223,-0.475595003127,261.173890385,16.0095561627,0.571441164091,0.754268005076,10.22,362.4,2.0,nan
(S)-Mandelic acid_micro000,c1ccc(cc1)[C@@H](C(=O)O)[O-],c1ccc(cc1)[C@@H](C(=O)O)O,-0.594070015769,-0.617950019944,0.59876001038,0.544250013721,-0.192169999998,-0.111705002892,274.620064086,17.2410604829,0.585942679176,3.34692055304,3.41,152.1473,2.0,"KORTUM,G ET AL (1961)"
1-Aminocyclopropanecarboxylic Acid_micro000,C1CC1(C(=O)O)[NH-],C1CC1(C(=O)O)N,-0.602680027485,-0.631380018707,0.678470015526,0.697629991059,-0.230505004525,-0.166474980231,174.32140838,16.0095561627,0.584528224724,2.13586139852,2.73,101.1039,2.0,"TSAI,RS ET AL. (1991)"
1-Methylimidazole_micro000,Cn1ccnc1,Cn1cc[nH+]c1,-0.134469999072,-0.668100000359,-0.0651999992104,0.339775010012,-0.087539999507,-0.379836669502,-0.763702373828,12.3150432021,0.712301903975,-0.0497005026237,6.95,83.1118,1.0,"PERRIN,DD (1965)"
1-naphthaleneacetic acid_micro000,c1ccc2c(c1)cccc2CC(=O)[O-],c1ccc2c(c1)cccc2CC(=O)O,-0.618780016395,-0.831239998017,0.631060004739,0.924679994907,-0.305879994722,-0.510880000565,292.295277279,17.979963075,0.574623407994,4.62070646919,4.23,186.2066,1.0,"KORTUM,G ET AL (1961)"
"1,2-Dihydroxybenzene_micro000",c1ccc(c(c1)O)[O-],c1ccc(c(c1)O)O,-0.506730020046,-0.82899999332,0.0748599991202,0.518909993653,-0.038219999522,-0.209454999234,6.58273777625,17.2410604829,0.593006876116,3.52068802446,9.45,110.1106,2.0,"SERJEANT,EP &amp; DEMPSEY,B (1979)"
2-Aminophenol_micro000,c1ccc(c(c1)[NH-])O,c1ccc(c(c1)N)O,-0.805310009172,-0.742290019191,0.119549998889,0.186360002362,-0.0514250026395,-0.213464996911,-6.71623631617,9.60573369762,0.708738117353,1.92941903153,4.84,109.1259,2.0,"PERRIN,DD (1965)"
2-Bromoacetyl Group_micro000,C(C(=O)[O-])Br,C(C(=O)O)Br,-0.605929974467,-0.826479978859,0.637239988893,0.918319992721,-0.302204996347,-0.459809992462,298.406226593,17.4873613469,0.571885850431,3.0657400283,2.89,138.948,1.0,"KORTUM,G ET AL (1961)"
2-Fluoroaniline_micro000,c1ccc(c(c1)[NH-])F,c1ccc(c(c1)N)F,-0.81357001939,-0.728070019529,0.113390001867,0.194069997622,-0.0588799943881,-0.207804999099,-0.164341711584,9.60573369762,0.715221407849,0.98489943917,3.2,111.1169,1.0,"PERRIN,DD (1965)"
"2,4-Dinitrophenol_micro000",c1cc(c(cc1[N+](=O)[O-])[N+](=O)[O-])[O-],c1cc(c(cc1[N+](=O)[O-])[N+](=O)[O-])O,-0.464690002024,-0.684010024648,0.217079994858,0.602570001502,-0.214690002024,-0.325424994808,217.362547105,17.2410604829,0.606036424709,2.19303911697,4.09,184.1064,1.0,"PEARCE,PJ &amp; SIMKINS,RJJ (1968)"
"2,4,6-Tribromophenol_micro000",c1c(cc(c(c1Br)[O-])Br)Br,c1c(cc(c(c1Br)O)Br)Br,-0.470580009887,-0.70567000269,0.199739994338,0.600570019492,-0.093909999499,-0.199949998251,236.175583575,18.7188656671,0.579496637841,3.97678172225,6.8,327.773401016,1.0,"SERJEANT,EP &amp; DEMPSEY,B (1979)"
"2,5-Xylidine_micro000",Cc1ccc(c(c1)[NH-])C,Cc1ccc(c(c1)N)C,-0.821420012787,-0.742709994549,0.14275999479,0.209820002085,-0.165744996443,-0.296220004791,-3.83295840025,9.60573369762,0.713674365498,0.571201354179,4.53,121.1796,1.0,"PERRIN,DD (1965)"
3-Chlorophenol_micro000,c1cc(cc(c1)Cl)[O-],c1cc(cc(c1)Cl)O,-0.492920008416,-0.793590009833,0.133959996586,0.560880004739,-0.184349995966,-0.336950004722,-4.77658512446,17.733662211,0.60510585202,2.94817800802,9.12,128.556,1.0,"SERJEANT,EP &amp; DEMPSEY,B (1979)"
3-phenylpropionic acid_micro000,c1ccc(cc1)CCC(=O)[O-],c1ccc(cc1)CCC(=O)O,-0.610069989803,-0.849579991307,0.631919980404,0.909370003734,-0.33688499743,-0.521579997148,305.756303183,17.4873613469,0.571411142857,1.00788232633,4.66,150.1745,1.0,"KORTUM,G ET AL (1961)"
Acemetacin_micro000,Cc1c(c2cc(ccc2n1C(=O)c3ccc(cc3)Cl)OC)CC(=O)OCC(=O)[O-],Cc1c(c2cc(ccc2n1C(=O)c3ccc(cc3)Cl)OC)CC(=O)OCC(=O)O,-0.611729980585,-0.550520001101,0.631860016706,0.696169974161,-0.212800012109,-0.198975002515,294.402388085,14.0391492504,0.584665935004,3.89820881262,2.6,415.83,1.0,'MSDS'
Acetamide_micro000,CC(=O)[NH-],CC(=O)N,-0.683089974026,-0.713720024214,0.657149968048,0.541010021581,-0.393294999997,-0.500960000441,-0.356219705151,10.8372380178,0.713410280703,4.39583695899,0.63,59.0672,1.0,"WEAST,RC (1972)"
Acetic acid_micro000,CC(=O)[O-],CC(=O)O,-0.611459970474,-0.861240021153,0.636009991169,0.901730009155,-0.3508400172,-0.530520006283,330.613298742,17.4873613469,0.58296050085,-1.41960273272,4.76,60.052,1.0,"SERJEANT,EP &amp; DEMPSEY,B (1979)"
Acetohydroxamic acid_micro000,CC(=O)[N-]O,CC(=O)NO,-0.38348999992,-0.474220006002,0.0895950011909,0.0301049964295,-0.369133327156,-0.473129995995,-9.24062000952,11.0835388819,0.720846018217,0.0399488831857,8.7,75.0666,2.0,"SERJEANT,EP &amp; DEMPSEY,B (1979)"
Acetylsalicylic acid_micro000,CC(=O)Oc1ccccc1C(=O)[O-],CC(=O)Oc1ccccc1C(=O)O,-0.606750010912,-0.524209972844,0.658230007227,0.644739988819,-0.338029995028,-0.254394997284,279.023317509,16.5021578908,0.589618565948,3.57030731257,3.5,180.1574,1.0,https://www.fip.org/files/fip/BPS/BCS/Monographs/AcetylsalicylicAcid.pdf
Acrylic Acid_micro000,C=CC(=O)[O-],C=CC(=O)O,-0.606679980954,-0.845549996011,0.634209985534,0.888279979117,-0.381594998141,-0.524149994366,315.961742912,17.979963075,0.585041284916,1.23900431262,4.26,72.0627,1.0,"RIDDICK,JA ET AL. (1986)"
Adenine_micro000,c1[nH]c2c(ncnc2n1)[NH-],c1[nH]c2c(ncnc2n1)N,-0.658249972016,-0.904959984523,0.15414499715,0.673075012464,-0.00850999131799,-0.707100004357,-10.6725301029,12.5613440661,0.704613358165,2.08197313588,4.15,135.1267,2.0,"KORTUM,G ET AL (1961)"
Alanine_micro000,C[C@@H](C(=O)O)[NH-],C[C@@H](C(=O)O)N,-0.605000018214,-0.65328001425,0.642430008317,0.538940017965,-0.209979987775,-0.198225000951,176.859261354,14.5317509784,0.581244287158,-0.136098682051,2.34,89.0932,2.0,"KORTUM,G ET AL (1961)"
Alectinib_micro000,CCc1cc2c(cc1N3CCC(CC3)N4CCOCC4)C(c5c(c6ccc(cc6[n-]5)C#N)C2=O)(C)C,CCc1cc2c(cc1N3CCC(CC3)N4CCOCC4)C(c5c(c6ccc(cc6[nH]5)C#N)C2=O)(C)C,-0.564930021191,-0.366340011466,0.0969450013845,0.0262849986405,-0.173992004418,-0.142614000212,197.79676318,11.822441474,0.718763454325,7.34540180494,7.05,482.6166,1.0,FDA Label
Allopurinol_micro000,c1c2c([nH]n1)ncnc2[O-],c1c2c([nH]n1)ncnc2O,-0.486739994958,-0.562520022504,0.0827350001782,-0.030999998562,-0.315162504092,-0.187023336999,-5.55814254719,12.068742338,0.709348786615,1.99284699554,10.2,136.1115,2.0,https://www.chemicalbook.com/ChemicalProductProperty_US_CB1181254.aspx
Ambrisentan_micro000,Cc1cc(nc(n1)O[C@H](C(=O)[O-])C(c2ccccc2)(c3ccccc3)OC)C,Cc1cc(nc(n1)O[C@H](C(=O)O)C(c2ccccc2)(c3ccccc3)OC)C,-0.572790024728,-0.802919985289,0.637290002853,0.914359985357,-0.233564993292,-0.408204993262,274.161706107,16.7484587548,0.584732236,2.4269950765,4.0,378.428,1.0,# FDA Label
Aminobenzoic acid_micro000,c1cc(ccc1C(=O)O)[NH-],c1cc(ccc1C(=O)O)N,-0.614120005246,-0.668619993496,0.658630014781,0.675249990654,-0.378870009061,-0.505389991569,282.896948701,15.7632552987,0.574030687858,0.800458956519,2.38,137.136,2.0,"KORTUM,G ET AL (1961)"
Aminocaproic acid_micro000,C(CCC(=O)O)CC[NH-],C(CCC(=O)O)CCN,-0.611729982224,-0.559440014973,0.634069976482,0.634769977913,-0.338084991005,-0.375000013127,285.737031366,14.7780518425,0.565416195556,12.2648662684,4.43,131.1729,2.0,"KORTUM,G ET AL (1961)"
Amisulpride_micro000,CC[N@]1CCC[C@H]1C[N-]C(=O)c2cc(c(cc2OC)N)S(=O)(=O)CC,CC[N@]1CCC[C@H]1CNC(=O)c2cc(c(cc2OC)N)S(=O)(=O)CC,-0.543129979561,-0.584930002037,0.381350000461,0.33115000343,-0.304154998551,-0.33033500174,170.489231604,9.60573369762,0.733486402657,1.07499105574,9.37,369.479,2.0,"<span class=""not-available"">Not Available</span>"
Amobarbital_micro000,CC[C@]1(C(=O)NC(=O)[N-]C1=O)CCC(C)C,CCC1(C(=O)NC(=O)NC1=O)CCC(C)C,-0.598190007403,-0.55260002709,0.76454499583,0.724090008968,-0.515100000097,-0.567617998487,-0.84544611189,12.5613440661,0.705007963609,0.834608029164,7.84,226.2722,2.0,SANGSTER (1994)
Amphetamine_micro000,C[C@@H](Cc1ccccc1)[NH-],C[C@@H](Cc1ccccc1)N,-0.906030000876,-1.09835004455,0.165710000564,0.309199992356,-0.0859599986478,-0.088824998799,249.581478994,9.85203456166,0.713059529727,0.171483599679,9.9,135.2062,1.0,ADDERALL XR (amphetamine) FDA label
Aniline_micro000,c1ccc(cc1)[NH-],c1ccc(cc1)N,-0.817650016929,-0.750500019353,0.135160002325,0.199829999644,-0.18989999273,-0.318960006994,-2.77094092194,10.5909371538,0.714624008252,0.785149738097,4.6,93.1265,1.0,"PERRIN,DD (1972)"
Apremilast_micro000,CCOc1cc(ccc1OC)[C@@H](CS(=O)(=O)C)N2C(=O)c3cccc(c3C2=O)[N-]C(=O)C,CCOc1cc(ccc1OC)[C@@H](CS(=O)(=O)C)N2C(=O)c3cccc(c3C2=O)NC(=O)C,-0.473569990668,-0.551370024004,0.41204499307,0.458890021525,-0.320898000869,-0.3766800069,20.0743139031,12.5613440661,0.706211870579,0.79124500856,12.58,460.5,1.0,https://pubchem.ncbi.nlm.nih.gov/compound/Apremilast#section=Solubility
Aprobarbital_micro000,CC(C)[C@@]1(C(=O)NC(=O)[N-]C1=O)CC=C,CC(C)C1(C(=O)NC(=O)NC1=O)CC=C,-0.597130005087,-0.550490021306,0.76502501515,0.726610005301,-0.512913997497,-0.563568004567,-10.6842477545,12.3150432021,0.701970251561,2.18253614718,7.99,210.2298,2.0,"KORTUM,G ET AL (1961)"
Aripiprazole_micro000,c1cc(c(c(c1)Cl)Cl)N2CCN(CC2)CCCCOc3ccc4c(c3)[N-]C(=O)CC4,c1cc(c(c(c1)Cl)Cl)N2CCN(CC2)CCCCOc3ccc4c(c3)NC(=O)CC4,-0.474269987362,-0.457800000738,0.406594997925,0.409404985775,-0.331675998586,-0.373383998702,198.963613604,12.5613440661,0.717658291175,8.95578997276,7.6,448.385,1.0,https://medsafe.govt.nz/profs/Datasheet/a/Abilifytab.pdf
Atomoxetine_micro000,Cc1ccccc1O[C@H](CC[N-]C)c2ccccc2,Cc1ccccc1O[C@H](CCNC)c2ccccc2,-0.830579996062,-0.974380016613,0.159595005261,0.284354999375,-0.457274999423,-0.518655009854,213.700900754,9.85203456166,0.731382497779,1.11577742186,10.13,255.3547,1.0,Atomoxetine. Eli Lilly product monograph.
Axitinib_micro000,C[N-]C(=O)c1ccccc1Sc2ccc3c(c2)[nH]nc3/C=C/c4ccccn4,CNC(=O)c1ccccc1Sc2ccc3c(c2)[nH]nc3/C=C/c4ccccn4,-0.574339985939,-0.592490017838,0.375554993658,0.313149999403,-0.421290000371,-0.448116664268,-5.46675691597,10.5909371538,0.72028580469,4.95773586181,4.8,386.47,2.0,From FDA label.
Azathioprine_micro000,Cn1cnc(c1Sc2c3c(nc[n-]3)ncn2)[N+](=O)[O-],Cn1cnc(c1Sc2c3c(nc[nH]3)ncn2)[N+](=O)[O-],-0.662989979198,-0.624930021558,0.190394992421,0.321525010075,-0.0547324917816,-0.147395006586,17.0990350106,12.3150432021,0.719525928884,0.149961801428,7.87,277.263,1.0,"MITRA,AK &amp; NARURKAR,MM (1986)"
Azelaic acid_micro000,C(CCCC(=O)O)CCCC(=O)[O-],C(CCCC(=O)O)CCCC(=O)O,-0.613730013114,-0.557330010459,0.633870005865,0.635940017179,-0.337195008736,-0.373019995168,822.017816607,16.0095561627,0.585641581192,16.8223799013,4.55,188.2209,2.0,"KORTUM,G ET AL (1961)"
Barbital_micro000,CCC1(C(=O)NC(=O)[N-]C1=O)CC,CCC1(C(=O)NC(=O)NC1=O)CC,-0.601040005088,-0.551999986172,0.764990002513,0.725575000048,-0.51334600091,-0.568174001575,-9.51486215884,11.5761406099,0.695750094826,1.0035121584,8.14,184.1925,2.0,"KORTUM,G ET AL (1961)"
Benzimidazole_micro000,c1ccc2c(c1)[n-]cn2,c1ccc2c(c1)[nH]cn2,-0.687640011559,-0.598219992526,0.292134990667,0.211109997771,-0.331662500526,-0.325599996307,-2.28920080181,11.822441474,0.716394816779,2.79467483177,5.3,118.1359,1.0,"KORTUM,G ET AL (1961)"
Benzocaine_micro000,CCOC(=O)c1ccc(cc1)[NH-],CCOC(=O)c1ccc(cc1)N,-0.833019970876,-0.686720013295,0.187989995855,0.197789997186,-0.21805000208,-0.306129991685,-3.66493154014,10.8372380178,0.709932392033,0.880338221318,2.51,165.1891,1.0,"PERRIN,DD (1965)"
Benzoic acid_micro000,c1ccc(cc1)C(=O)[O-],c1ccc(cc1)C(=O)O,-0.608940005302,-0.83432000769,0.650849997997,0.905690015427,-0.345804996789,-0.479905000755,291.882646508,16.5021578908,0.570948212658,4.30607360507,4.19,122.123,1.0,"LIDE,DR (1996)"
Benzthiazide_micro000,c1ccc(cc1)CSCC2=Nc3cc(c(cc3S(=O)(=O)N2)S(=O)(=O)[NH-])Cl,c1ccc(cc1)CSCC2=Nc3cc(c(cc3S(=O)(=O)N2)S(=O)(=O)N)Cl,-1.02699995367,-1.30041003399,1.52496003779,1.64576005764,-0.560730013531,-0.555033347737,-4.31057721079,11.5761406099,0.709159242216,6.21590464165,6.0,431.937,2.0,"BERTHOD,A ET AL. (1999)"
Benzylamine_micro000,c1ccc(cc1)C[NH-],c1ccc(cc1)CN,-0.896719992599,-1.06493997667,0.191070004859,0.320989995264,-0.13367000266,-0.0802000025287,249.582485367,11.3298397459,0.716247329405,-1.35888144648,9.33,107.1531,1.0,"WEAST,RC (1985)"
Benzylpenicillin_micro000,CC1([C@@H](N2[C@H](S1)[C@@H](C2=O)[N-]C(=O)Cc3ccccc3)C(=O)O)C,CC1([C@@H](N2[C@H](S1)[C@@H](C2=O)NC(=O)Cc3ccccc3)C(=O)O)C,-0.557519973506,-0.594309986429,0.354424996983,0.352029989613,-0.0951399919282,-0.135651991563,271.237300762,11.822441474,0.7244842715,-1.24176914388,2.74,334.39,2.0,MERCK INDEX (1996)
Besifloxacin_micro000,c1c2c(c(c(c1F)[N@]3CCCC[C@H](C3)[NH-])Cl)n(cc(c2=O)C(=O)O)C4CC4,c1c2c(c(c(c1F)[N@]3CCCC[C@H](C3)N)Cl)n(cc(c2=O)C(=O)O)C4CC4,-0.903890015131,-1.0505199454,0.130820004696,0.295960006938,0.0742699936576,-0.00878500036816,378.073947904,9.35943283357,0.71241193789,0.943331077529,6.5,393.84,2.0,MSDS 
beta-Alanine_micro000,C(C[NH-])C(=O)O,C(CN)C(=O)O,-0.903590023518,-1.06368004965,0.159830003977,0.304329994445,-0.178189992905,-0.231240001197,245.932882502,10.5909371538,0.704499124338,-1.28626416405,3.63,89.0932,2.0,"KORTUM,G ET AL (1961)"
Betahistine_micro000,C[N-]CCc1ccccn1,CNCCc1ccccn1,-0.819809974171,-0.97000998304,0.153819999658,0.285250007652,-0.477409989573,-0.552999988653,220.583195086,11.0835388819,0.714364085042,-0.00973601794996,10.1,136.1943,1.0,"PERRIN,DD (1965)"
Betaxolol_micro000,CC(C)[N-]C[C@@H](COc1ccc(cc1)CCOCC2CC2)O,CC(C)NC[C@@H](COc1ccc(cc1)CCOCC2CC2)O,-0.837549984419,-0.942340016412,0.163364999033,0.293774992181,-0.222632493787,-0.24343500291,193.584949111,8.86683110549,0.743410198158,1.2155918974,9.4,307.4278,2.0,"<span class=""not-available"">Not Available</span>"
Bicalutamide_micro000,C[C@](CS(=O)(=O)c1ccc(cc1)F)(C(=O)Nc2ccc(c(c2)C(F)(F)F)C#N)[O-],C[C@](CS(=O)(=O)c1ccc(cc1)F)(C(=O)Nc2ccc(c(c2)C(F)(F)F)C#N)O,-0.581099986662,-0.613149998887,0.132569998871,0.604789973991,0.0742566614058,-0.0208450091914,-15.7729228758,12.3150432021,0.604478095799,4.05984061964,12.0,430.373,2.0,"<span class=""not-available"">Not Available</span>"
Bisoprolol_micro000,CC(C)[N-]C[C@@H](COc1ccc(cc1)COCCOC(C)C)O,CC(C)NC[C@@H](COc1ccc(cc1)COCCOC(C)C)O,-0.828279972163,-0.941219984396,0.160474993202,0.290239990847,-0.21984499329,-0.244312493904,211.767875734,10.3446362897,0.719553368989,3.84994122114,9.5,325.443,2.0,https://www.sandoz.ca/sites/www.sandoz.ca/files/Bisoprolol_TAB_Monograph.pdf
Bithionol_micro000,c1c(cc(c(c1Sc2cc(cc(c2[O-])Cl)Cl)O)Cl)Cl,c1c(cc(c(c1Sc2cc(cc(c2O)Cl)Cl)O)Cl)Cl,-0.473930001408,-0.70208001032,0.188490003198,0.604489983176,-0.0731500016153,-0.206979996408,0.471538459912,17.2410604829,0.595298065304,4.58380478322,4.82,353.884261152,2.0,MERCK INDEX (1996)
Brimonidine_micro000,c1cc(c(c2c1nccn2)Br)[N-]C3=NCCN3,c1cc(c(c2c1nccn2)Br)NC3=NCCN3,-0.706219972008,-0.619710024858,0.480599991149,0.23089000169,-0.486477992766,-0.0371400047488,166.166838947,10.8372380178,0.693551335928,0.570611179294,7.78,292.135,2.0,Sandoz Canada Product Monograph
Bromotheophylline_micro000,Cn1c2c(c(=O)n(c1=O)C)[n-]c(n2)Br,Cn1c2c(c(=O)n(c1=O)C)[nH]c(n2)Br,-0.243599994019,-0.619239988737,0.0730749984227,0.293200009502,0.057323997929,-0.110409998707,-2.28294926636,12.5613440661,0.718962082278,-1.06847407382,5.45,259.063,1.0,"Brittain H. Profiles of drug substances, excipients and related methodology. (2007)"
Bupivacaine_micro000,CCCC[N@]1CCCC[C@H]1C(=O)[N-]c2c(cccc2C)C,CCCC[N@]1CCCC[C@H]1C(=O)Nc2c(cccc2C)C,-0.497630000875,-0.550450027455,0.355294988662,0.385955005419,-0.217967995271,-0.289688003529,163.964324176,9.60573369762,0.70897390499,-1.82996183004,8.1,288.4277,1.0,"<span class=""not-available"">Not Available</span>"
Buprenorphine_micro000,C[C@]([C@H]1C[C@@]23CC[C@@]1([C@H]4[C@@]25CC[N@]([C@@H]3Cc6c5c(c(cc6)O)O4)CC7CC7)OC)(C(C)(C)C)[O-],C[C@]([C@H]1C[C@@]23CC[C@@]1([C@H]4[C@@]25CC[N@]([C@@H]3Cc6c5c(c(cc6)O)O4)CC7CC7)OC)(C(C)(C)C)O,-0.493930011615,-0.857150018142,0.105870001391,0.438069999292,-0.045249998197,-0.127156662371,165.203363629,11.0835388819,0.595112704448,2.06860260831,8.31,467.6401,2.0,"AVDEEF,A ET AL. (1996)"
Butamben_micro000,CCCCOC(=O)c1ccc(cc1)[NH-],CCCCOC(=O)c1ccc(cc1)N,-0.835349976117,-0.686439991149,0.191459999388,0.19727000579,-0.220620005424,-0.305099994096,-1.00356656227,10.5909371538,0.708210027491,0.881637654334,2.472,193.246,1.0,Toxnet
Butenoic Acid_micro000,C/C=C/C(=O)[O-],C/C=C/C(=O)O,-0.6060100204,-0.844439984723,0.63519000945,0.88973998888,-0.393839985753,-0.519439996643,311.090749616,17.979963075,0.571680980946,1.22128939756,4.17,86.0892,1.0,"KORTUM,G ET AL (1961)"
Butobarbital_micro000,CCCC[C@]1(C(=O)NC(=O)[N-]C1=O)CC,CCCCC1(C(=O)NC(=O)NC1=O)CC,-0.598630006515,-0.551329970794,0.764404986895,0.726244985623,-0.513848005139,-0.567065996366,2.43661361245,12.068742338,0.716243502487,1.19477107399,7.86,212.2456,2.0,SANGSTER (1994)
Butyric Acid_micro000,CCCC(=O)[O-],CCCC(=O)O,-0.612290026354,-0.855059984785,0.632910011602,0.907039996523,-0.337564991521,-0.524239990574,317.560749647,15.0243527065,0.573294267644,2.22560544831,4.82,88.1051,1.0,"RIDDICK,JA ET AL. (1986)"
Capric acid_micro000,CCCCCCCCCC(=O)[O-],CCCCCCCCCC(=O)O,-0.612969995011,-0.853869976235,0.634079992305,0.90579998331,-0.337739989627,-0.524594986571,309.809991445,14.7780518425,0.584901208423,2.53202273262,4.9,172.2646,1.0,"BARRATT,MD (1996)"
Caprylic acid_micro000,CCCCCCCC(=O)[O-],CCCCCCCC(=O)O,-0.613390026614,-0.853829980493,0.6342399735,0.906409978271,-0.337719989941,-0.52344498843,312.231929557,17.733662211,0.591057346872,1.31668881274,4.89,144.2114,1.0,"DEAN,JA (1987)"
Cefapirin_micro000,CC(=O)OCC1=C(N2[C@@H]([C@@H](C2=O)[N-]C(=O)CSc3ccncc3)SC1)C(=O)O,CC(=O)OCC1=C(N2[C@@H]([C@@H](C2=O)NC(=O)CSc3ccncc3)SC1)C(=O)O,-0.549319985674,-0.589799999513,0.365440000428,0.373394989155,-0.0915920050608,-0.124403999069,262.335081378,12.3150432021,0.721558119433,6.92381535943,2.15,423.463,2.0,"<span class=""not-available"">Not Available</span>"
Cetirizine_micro000,c1ccc(cc1)[C@H](c2ccc(cc2)Cl)N3CCN(CC3)CCOCC(=O)[O-],c1ccc(cc1)[C@H](c2ccc(cc2)Cl)N3CCN(CC3)CCOCC(=O)O,-0.620019971823,-0.832319975338,0.63573998263,0.923590004006,-0.215570006018,-0.414844987887,234.739905395,17.733662211,0.586635798176,14.787995745,1.52,388.888,1.0,https://www.researchgate.net/publication/42768947_Isolation_and_Characterization_of_Cetirizine_Degradation_Product_Mechanism_of_Cetirizine_Oxidation
Chlorambucil_micro000,c1cc(ccc1CCCC(=O)[O-])N(CCCl)CCCl,c1cc(ccc1CCCC(=O)O)N(CCCl)CCCl,-0.615939974344,-0.851840017162,0.634570002997,0.905260028519,-0.336965009129,-0.524905008994,293.183965825,14.2854501144,0.572973499855,3.17263230704,5.75,304.212,1.0,"HANSCH,C &amp; LEO,AJ (1987)"
Chlordiazepoxide_micro000,C[N-]C1=Nc2ccc(cc2C(=[N+](C1)[O-])c3ccccc3)Cl,CNC1=Nc2ccc(cc2C(=[N+](C1)[O-])c3ccccc3)Cl,-0.82559001475,-0.63249999293,0.41544999898,0.389940000988,-0.541206668113,-0.51600999145,174.238539247,10.5909371538,0.708037149841,0.389732612582,4.8,299.755,1.0,MERCK INDEX (1996)
Chloroquine_micro000,CCN(CC)CCC[C@H](C)[N-]c1ccnc2c1ccc(c2)Cl,CCN(CC)CCC[C@H](C)Nc1ccnc2c1ccc(c2)Cl,-0.762030005377,-0.621879994899,0.22375000276,0.221025004953,-0.299734000784,-0.295487999946,566.12877305,9.11313196953,0.736738226961,-3.11953731009,10.1,319.872,1.0,SANGSTER (1994)
Chlorpropamide_micro000,CCC[N-]C(=O)NS(=O)(=O)c1ccc(cc1)Cl,CCCNC(=O)NS(=O)(=O)c1ccc(cc1)Cl,-0.540899990258,-0.583310008314,0.436185011508,0.404955010596,-0.487789999826,-0.544810010385,-3.68116648928,11.822441474,0.712540509084,0.479514395475,5.13,276.74,2.0,"LIPINSKI,CA ET AL. (1991)"
